SessionNo	LogTime	CustID	GroupID	ProfID	Act	BadActor
1122823207	2018-02-02 08:31:32.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:31:36.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:31:36.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:31:38.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:31:38.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:31:57.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:31:57.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:32:02.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:32:02.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:32:04.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:32:04.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:32:24.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:32:24.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:32:24.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:32:29.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:32:29.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:32:29.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:32:31.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:32:31.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 09:43:30.000	s6221847	main	ehost	124	1
1122823207	2018-02-02 09:43:30.000	s6221847	main	ehost	112	1
215350454	2018-02-02 09:43:35.000	s6221847	main	ehost	111	1
-1460992931	2018-02-02 12:00:02.000	s9010331	main	ehost	111	1
-1460992931	2018-02-02 12:00:09.000	s9010331	main	ehost	311	1
-1460992931	2018-02-02 12:00:30.000	s9010331	main	ehost	121	1
-1460992931	2018-02-02 12:01:06.000	s9010331	main	ehost	124	1
-1460992931	2018-02-02 12:01:14.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:01:14.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:01:19.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:01:19.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:01:21.000	s9010331	main	ehost	135	1
-1460992931	2018-02-02 12:01:21.000	s9010331	main	ehost	115	1
-1460992931	2018-02-02 12:02:13.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:02:13.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:02:19.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:02:19.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:02:21.000	s9010331	main	ehost	135	1
-1460992931	2018-02-02 12:02:21.000	s9010331	main	ehost	115	1
-1460992931	2018-02-02 12:02:29.000	s9010331	main	ehost	115	1
-1460992931	2018-02-02 12:02:29.000	s9010331	main	ehost	135	1
-1460992931	2018-02-02 12:03:11.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:03:11.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:03:19.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:03:19.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:03:21.000	s9010331	main	ehost	115	1
-1460992931	2018-02-02 12:03:21.000	s9010331	main	ehost	135	1
-1460992931	2018-02-02 12:03:36.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:03:36.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:03:42.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:03:42.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:03:44.000	s9010331	main	ehost	135	1
-1460992931	2018-02-02 12:03:44.000	s9010331	main	ehost	115	1
-1460992931	2018-02-02 12:04:48.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:04:48.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:04:53.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:04:53.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:04:55.000	s9010331	main	ehost	115	1
-1460992931	2018-02-02 12:04:55.000	s9010331	main	ehost	135	1
-1460992931	2018-02-02 12:06:01.000	s9010331	main	ehost	123	1
-1460992931	2018-02-02 12:07:26.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:07:26.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:07:32.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:07:32.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:07:34.000	s9010331	main	ehost	135	1
-1460992931	2018-02-02 12:07:34.000	s9010331	main	ehost	115	1
-1460992931	2018-02-02 12:07:38.000	s9010331	main	ehost	123	1
-1460992931	2018-02-02 12:09:10.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:09:10.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:09:17.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:09:17.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:09:19.000	s9010331	main	ehost	115	1
-1460992931	2018-02-02 12:09:19.000	s9010331	main	ehost	135	1
-1460992931	2018-02-02 12:10:00.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:10:00.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:10:05.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:10:05.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:10:07.000	s9010331	main	ehost	135	1
-1460992931	2018-02-02 12:10:07.000	s9010331	main	ehost	115	1
-1460992931	2018-02-02 12:10:15.000	s9010331	main	ehost	123	1
-1460992931	2018-02-02 12:11:02.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:11:02.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:11:08.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:11:08.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:11:09.000	s9010331	main	ehost	135	1
-1460992931	2018-02-02 12:11:09.000	s9010331	main	ehost	115	1
-1460992931	2018-02-02 12:12:01.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:12:01.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:12:07.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:12:07.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:12:09.000	s9010331	main	ehost	115	1
-1460992931	2018-02-02 12:12:09.000	s9010331	main	ehost	135	1
-1460992931	2018-02-02 12:12:28.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:12:28.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:12:33.000	s9010331	main	ehost	407	1
-1460992931	2018-02-02 12:12:33.000	s9010331	main	ehost	406	1
-1460992931	2018-02-02 12:12:35.000	s9010331	main	ehost	115	1
-1460992931	2018-02-02 12:12:35.000	s9010331	main	ehost	135	1
437122731	2018-02-02 12:17:36.000	s9002934	main	ehost	111	1
437122731	2018-02-02 12:17:40.000	s9002934	main	ehost	311	1
437122731	2018-02-02 12:17:56.000	s9002934	main	ehost	121	1
437122731	2018-02-02 12:18:11.000	s9002934	main	ehost	115	1
437122731	2018-02-02 12:18:52.000	s9002934	main	ehost	121	1
437122731	2018-02-02 12:21:06.000	s9002934	main	ehost	124	1
